,0
28647,1.407142
28648,-0.6726432
28649,-0.14352518
28650,1.1955651
28651,-0.06050475
28652,-0.43804604
28653,3.0
28654,-0.6266537
28655,0.023174629
28656,0.20367058
28657,-0.3642467
28658,0.79097044
28659,0.7749173
28660,-0.29780865
28661,-0.8397866
28662,-0.24367243
28663,-0.76623756
28664,-0.39333555
28665,0.57200676
28666,-0.7579015
28667,-0.22419201
28668,-0.013623338
28669,-0.035476193
28670,-0.46107528
28671,-0.8142112
28672,0.1919062
28673,0.17984217
28674,-0.052218523
28675,-0.048345063
28676,-0.011647078
28677,-0.6882698
28678,-0.23679237
28679,0.34171528
28680,0.09795554
28681,-0.657852
28682,0.79827017
28683,0.25160354
28684,0.728807
28685,1.2888099
28686,-0.22693163
28687,0.007066899
28688,1.2671987
28689,-0.32387134
28690,1.3869907
28691,-0.9365816
28692,0.9900536
28693,-0.47654086
28694,1.0459582
28695,0.033434387
28696,1.5938965
28697,-0.727791
28698,1.1422307
28699,-0.2675491
28700,-2.0548592
28701,0.81672794
28702,3.0
28703,-0.21205615
28704,-0.13810562
28705,-0.24511154
28706,-0.16630109
28707,0.65004253
28708,-0.20990524
28709,-1.6204406
28710,-0.12200924
28711,-0.0627284
28712,-0.5540992
28713,-0.11732991
28714,-0.47635144
28715,-0.5780387
28716,0.6029545
28717,0.0693908
28718,0.04524106
28719,0.29245925
28720,0.72920984
28721,0.17777075
28722,-0.1980564
28723,-0.30399066
28724,-0.308294
28725,-0.28341028
28726,-0.32193705
28727,1.69811
28728,0.161279
28729,0.28632993
28730,0.1653365
28731,-0.0311311
28732,-3.0
28733,-0.077444606
28734,0.04252287
28735,-0.12381682
28736,-0.017111655
28737,0.06308231
28738,1.0255969
28739,0.20116477
28740,0.014562431
28741,0.36845243
28742,0.62845916
28743,0.995577
28744,-0.50915885
28745,-0.022463014
28746,0.69836324
28747,-0.21377069
28748,-0.88194716
28749,0.08198463
28750,0.14326547
28751,-1.0268381
28752,1.6965815
28753,-0.052280042
28754,-0.013456007
28755,-0.052126337
28756,0.9526047
28757,-0.11545493
28758,3.0
28759,-0.3361209
28760,1.0821931
28761,-0.32234478
28762,0.68994445
28763,0.97799927
28764,-0.736227
28765,1.2454579
28766,-0.9580214
28767,0.37582994
28768,0.4320815
28769,0.34459415
28770,0.14201409
28771,-0.70668525
28772,0.12304098
28773,-0.15524153
28774,0.6578937
28775,-0.65749824
28776,-0.27276033
28777,0.9397743
28778,-0.40305242
28779,0.48955062
28780,0.31788835
28781,0.49569747
28782,-0.061775975
28783,-0.04132922
28784,0.28825203
28785,0.15550993
28786,-1.213711
28787,0.051552515
28788,0.65706706
28789,-0.31351876
28790,-0.5526844
28791,-0.97215587
28792,-0.2992735
28793,0.15929757
28794,-0.14473844
28795,-1.3637092
28796,0.1802259
28797,0.0014102474
28798,0.1924927
28799,-0.6619884
28800,0.9371951
28801,0.123709485
28802,-0.38317513
28803,-0.45039845
28804,1.3656932
28805,1.680807
28806,0.1681821
28807,0.29033232
28808,0.91838366
28809,-0.22375175
28810,-0.33419594
28811,-0.8716942
28812,-0.3903598
28813,-0.20495975
28814,0.19704694
28815,-0.96326774
28816,-0.19161537
28817,1.3582038
28818,-1.2740874
28819,0.46698898
28820,-0.6247518
28821,0.5850233
28822,-0.5129983
28823,0.06451432
28824,0.009556381
28825,0.82167935
28826,-0.20443356
28827,-0.048347667
28828,1.581232
28829,-0.26630613
28830,-0.885091
28831,-0.23285323
28832,0.21580504
28833,-0.48695883
28834,-0.025951924
28835,-0.6912666
28836,-0.6374147
28837,-1.7028981
28838,0.14755379
28839,-0.4498974
28840,0.0051599112
28841,0.19110535
28842,3.0
28843,-0.52751917
28844,0.52464986
28845,-0.9086229
28846,0.25720513
28847,0.19128308
28848,0.047690395
28849,0.013165384
28850,-0.26921314
28851,-0.403422
28852,1.807175
28853,-0.17194645
28854,0.31399527
28855,0.103278905
28856,-0.070613384
28857,-0.025931649
28858,2.1129858
28859,-0.29512766
28860,0.5335937
28861,1.6252822
28862,-0.5801481
28863,-0.2697714
28864,-0.14889914
28865,0.09783063
28866,0.08049912
28867,-0.06165646
28868,1.4573276
28869,-1.135849
28870,-0.12954539
28871,0.36743027
28872,-0.32875785
28873,0.14049862
28874,-0.66537064
28875,-0.2460062
28876,-0.3590537
28877,1.1802288
28878,0.06398388
28879,1.1661322
28880,1.1375359
28881,-0.33548865
28882,-0.3228542
28883,-0.3598824
28884,-0.4756747
28885,-0.4055211
28886,-0.011051117
28887,0.5604624
28888,0.12073373
28889,-0.4885043
28890,0.32208017
28891,1.1988974
28892,-0.035476193
28893,0.74107826
28894,0.28188026
28895,-0.67249167
28896,0.5775853
28897,-0.4132968
28898,1.3449384
28899,0.08843598
28900,-0.4285159
28901,-0.25161085
28902,-0.6696981
28903,0.865595
28904,-0.13370772
28905,-0.28874472
28906,0.7399939
28907,-0.08248232
28908,-0.368557
28909,-0.7176462
28910,-0.2131089
28911,-0.21734004
28912,0.88948303
28913,0.073785506
28914,0.13641602
28915,0.10466265
28916,-0.6284333
28917,-0.15728077
28918,-0.8971331
28919,0.36266795
28920,0.30785102
28921,-0.11100945
28922,1.700936
28923,-0.12755479
28924,-0.092111446
28925,-0.07402609
28926,-0.13866697
28927,0.9575843
28928,-0.6645032
28929,0.7064228
28930,0.16114824
28931,0.96515554
28932,-0.34566706
28933,-0.35953638
28934,0.17299819
28935,1.4235777
28936,-0.3474199
28937,1.8343456
28938,-0.31707162
28939,-1.0266439
28940,0.06943475
28941,0.7351365
28942,1.7933854
28943,-0.2585101
28944,-0.70844275
28945,0.74485904
28946,-0.065062925
28947,-2.3155005
28948,-0.17955479
28949,-0.27989495
28950,-0.041458063
28951,-0.28815335
28952,0.6312117
28953,-0.27529022
28954,0.4380554
28955,0.9870582
28956,-0.5330831
28957,0.70754606
28958,0.17513941
28959,0.26803756
28960,-0.7748139
28961,0.35676888
28962,-0.6295236
28963,-0.9734996
28964,0.4797306
28965,0.07208181
28966,-0.04102902
28967,0.054635175
28968,0.3869455
28969,-0.63588816
28970,-0.8202598
28971,0.045562256
28972,-0.15406764
28973,0.17122035
28974,1.0006628
28975,-0.04876053
28976,0.06817085
28977,-0.2481498
28978,0.49058732
28979,0.07195969
28980,-0.49238315
28981,-0.17356385
28982,-0.5471629
28983,-0.14134018
28984,-0.55243516
28985,3.0
28986,0.09479472
28987,0.6325047
28988,-1.3805944
28989,-1.0896624
28990,-0.3527519
28991,-0.5140948
28992,-0.07054131
28993,0.07265683
28994,-0.028285446
28995,0.4618494
28996,2.9026074
28997,-0.026461542
28998,-0.59891814
28999,0.3551229
29000,1.7756014
29001,-0.19406316
29002,0.035812777
29003,-0.2070477
29004,1.8284781
29005,-0.097346775
29006,3.0
29007,-0.08756619
29008,0.18067841
29009,0.04691494
29010,0.9355783
29011,0.019419167
29012,-0.15641876
29013,-0.30971745
29014,0.15677412
29015,0.12778984
29016,-0.45948657
29017,-0.33215797
29018,-0.14133044
29019,0.053179715
29020,0.10333647
29021,-0.07412502
29022,-0.028878083
29023,1.445003
29024,0.27670825
29025,0.45548585
29026,-0.36998305
29027,0.07170651
29028,-0.040469173
29029,-0.061088145
29030,-0.1184454
29031,-0.10086528
29032,-0.43526664
29033,-0.31069165
29034,-0.20158097
29035,-0.12386128
29036,0.2845608
29037,0.46618366
29038,1.0571278
29039,-0.39558285
29040,0.28008574
29041,-0.39354926
29042,-0.08106371
29043,-0.38680935
29044,-0.00767971
29045,0.24989782
29046,0.1715041
29047,-0.124755636
29048,-0.0044654408
29049,1.2618
29050,1.0053179
29051,-1.0148916
29052,-0.0056401324
29053,0.6345083
29054,-0.30178255
29055,0.11843037
29056,-0.8021549
29057,-0.3461314
29058,-0.20893195
29059,-0.012259866
29060,-2.212
29061,-0.24571903
29062,-0.12627368
29063,0.109924994
29064,-0.15364519
29065,1.8442638
29066,-0.39405742
29067,-0.27599186
29068,-0.63476515
29069,-0.50471914
29070,-0.06536104
29071,0.036082067
29072,-0.25289792
29073,0.40511218
29074,0.09983557
29075,-0.82431567
29076,0.17195769
29077,-0.23921354
29078,-0.3130661
29079,-0.18814474
29080,0.0068047624
29081,-0.511507
29082,-0.44255203
29083,-0.23482725
29084,-1.117995
29085,-0.023395147
29086,0.09289536
29087,1.2422162
29088,0.34875736
29089,1.137983
29090,0.106575966
29091,0.05160647
29092,-0.99473184
29093,1.8648019
29094,-0.150867
29095,0.3114958
29096,-0.69228953
29097,-0.3525859
29098,0.2399511
29099,0.09724603
29100,-0.18482073
29101,0.13204114
29102,-0.46069688
29103,-0.1850035
29104,0.029030131
29105,0.32578263
29106,-0.7298761
29107,-0.22286962
29108,-0.8667236
29109,-0.30074078
29110,0.41450346
29111,-0.6888831
29112,-0.32424545
29113,0.40338808
29114,0.113759704
29115,-0.08962674
29116,0.32230878
29117,0.083515346
29118,-0.31216612
29119,-0.074234664
29120,-0.17319174
29121,0.5060403
29122,0.93899256
29123,0.06998406
29124,0.15896478
29125,-0.70029145
29126,0.186612
29127,-1.2317532
29128,-0.64204776
29129,-0.1705539
29130,-0.14762877
29131,-0.81411266
29132,-0.071064316
29133,-0.2525934
29134,2.1035445
29135,0.0697531
29136,-0.16325042
29137,0.043388214
29138,0.6049976
29139,1.3174729
29140,-0.8981783
29141,2.7453957
29142,0.03438217
29143,-0.15089042
29144,-1.2604517
29145,0.44974977
29146,-3.0
29147,-0.14213686
29148,-0.1938653
29149,-0.2453454
29150,1.4064281
29151,0.2679175
29152,-0.04340314
29153,-0.17022413
29154,-0.5162023
29155,-0.13153021
29156,0.65965426
29157,1.180974
29158,0.12507993
29159,-0.35014606
29160,-0.060704097
29161,-0.35622182
29162,-0.11421946
29163,-0.5082712
29164,0.9359885
29165,-0.3733453
29166,-0.28051028
29167,2.6567318
29168,-0.27835363
29169,1.3596145
29170,0.52880573
29171,-0.8638731
29172,2.026212
29173,-0.37229922
29174,0.98343474
29175,-0.1791037
29176,-0.74841547
29177,0.12132171
29178,-0.37355167
29179,1.3176079
29180,0.6202454
29181,0.43974116
29182,0.713597
29183,1.2044979
29184,0.85712373
29185,0.22444269
29186,0.4235375
29187,0.42148992
29188,0.39919794
29189,0.29441217
29190,-0.17411587
29191,1.1308923
29192,0.741
29193,-0.60715574
29194,-0.32662877
29195,0.98281616
29196,0.72365063
29197,-0.120173454
29198,0.6647382
29199,0.090393744
29200,0.7419635
29201,0.11663189
29202,0.21159188
29203,-0.91186005
29204,-0.18695445
29205,0.4708484
29206,-0.08727772
29207,-0.42806092
29208,0.06824321
29209,-0.669088
29210,1.5624062
29211,0.05939894
29212,2.7366471
29213,2.1788301
29214,-0.18777291
29215,0.014576594
29216,0.55620205
29217,-0.12430581
29218,0.7119907
29219,0.35112813
29220,1.3039919
29221,0.47840947
29222,0.054749884
29223,0.59420055
29224,0.29198393
29225,-0.10190011
29226,-1.1265084
29227,-0.12831815
29228,-0.259292
29229,0.18313411
29230,-0.24586529
29231,-0.058026727
29232,0.024952117
29233,0.43360132
29234,-0.1229393
29235,0.7493796
29236,-0.44613507
29237,-0.12329739
29238,-0.04992493
29239,0.041365582
29240,-0.30380476
29241,-0.07577255
29242,0.9906255
29243,-0.02333296
29244,0.31704527
29245,0.27385736
29246,-0.33251017
29247,-0.120664105
29248,-0.13024518
29249,-0.29235926
29250,-0.31630048
29251,1.2603155
29252,-0.17166114
29253,-0.12731473
29254,1.552601
29255,0.28728127
29256,-0.30461082
29257,0.8869034
29258,0.056788154
29259,0.5717791
29260,0.20535277
29261,-0.6514272
29262,-0.25125313
29263,-0.7149659
29264,0.0042555532
29265,2.5873783
29266,-0.61758035
29267,-0.21388784
29268,-0.40654537
29269,-0.06620099
29270,0.9188165
29271,0.09620382
29272,-0.0649097
29273,0.049690798
29274,-0.77922577
29275,-0.302511
29276,-0.28284857
29277,0.7764811
29278,-0.5811101
29279,0.7295284
29280,0.43338627
29281,0.047077473
29282,-0.15130688
29283,-0.2625866
29284,1.3445437
29285,-1.6205323
29286,-0.16439848
29287,0.23159038
29288,0.56336147
29289,0.5103048
29290,-0.10149079
29291,-0.52371234
29292,0.00432279
29293,-0.060448937
29294,-0.027612502
29295,-0.37591562
29296,-0.33484477
29297,-0.7908589
29298,0.52833295
29299,-0.035476193
29300,-0.035476193
29301,-0.2200683
29302,-0.26957306
29303,0.12099985
29304,-0.51928544
29305,-1.2404406
29306,-0.67836046
29307,-0.38318357
29308,0.02799014
29309,-0.067906596
29310,-0.13355218
29311,-0.13826382
29312,0.17515096
29313,0.70241886
29314,-0.037158296
29315,-0.27920166
29316,-0.10581186
29317,-0.59142804
29318,-0.025724672
29319,1.0605967
29320,-0.17101498
29321,0.18703638
29322,0.6502894
29323,-0.2235721
29324,0.049491603
29325,0.20602417
29326,-3.0
29327,0.13689834
29328,0.06841402
29329,-0.3241732
29330,-0.6363786
29331,-0.0117497975
29332,-0.12287562
29333,-1.5871128
29334,1.0314077
29335,-0.30772993
29336,0.746171
29337,0.027536398
29338,-0.38609505
29339,0.52159125
29340,0.39296716
29341,1.157831
29342,-0.27959397
29343,-0.12357223
29344,-0.48327708
29345,0.019760953
29346,0.32091612
29347,-0.1127537
29348,1.5271997
29349,-0.87532973
29350,-1.0949026
29351,0.043162093
29352,-0.018693848
29353,-0.32066002
29354,1.7534008
29355,0.7443606
29356,-0.036765166
29357,0.06779066
29358,-0.66654927
29359,0.8492254
29360,0.19575416
29361,-0.5110968
29362,-0.24916324
29363,-0.03852773
29364,-0.035476193
29365,-0.31939223
29366,-0.46910307
29367,-0.46551546
29368,0.30318353
29369,-1.1368319
29370,1.8005532
29371,2.3329396
29372,-0.7731816
29373,0.10361001
29374,-0.41879287
29375,-0.5021428
29376,0.3330014
29377,-0.2937366
29378,0.6511913
29379,0.6607586
29380,0.41410336
29381,1.1395893
29382,0.09098882
29383,1.884016
29384,-0.50032175
29385,-0.5192385
29386,-0.68353933
29387,-0.15112348
29388,-0.8174967
29389,-0.7347331
29390,0.091246985
29391,-0.51791805
29392,-0.7029071
29393,0.47204307
29394,-0.21000679
29395,0.49484283
29396,-0.06942479
29397,0.7276236
29398,0.025507651
29399,0.48755023
29400,1.9085115
29401,-0.49404317
29402,0.36557007
29403,0.08577039
29404,-0.11074448
29405,0.3466448
29406,-0.32860845
29407,-0.2222831
29408,2.0763326
29409,-0.80222654
29410,-0.24902721
29411,-0.8590194
29412,-0.25284278
29413,-0.067133
29414,-1.3961188
29415,0.64771533
29416,-0.20353417
29417,0.061148416
29418,0.7326158
29419,-1.4314051
29420,-0.65501064
29421,-0.49053147
29422,-1.6452428
29423,1.1447011
29424,0.18578598
29425,-0.16407853
29426,-0.1118634
29427,0.08649635
29428,0.0324537
29429,1.2544322
29430,-0.018252209
29431,0.12692474
29432,-0.39317322
29433,0.5440129
29434,0.35930744
29435,-0.85693735
29436,-0.30170742
29437,-0.20658931
29438,-0.39802337
29439,-0.41798034
29440,-0.5461934
29441,0.38876027
29442,-1.7230109
29443,-0.24861597
29444,0.62009233
29445,1.1614685
29446,0.22460707
29447,-0.3136457
29448,-0.18087418
29449,-0.5017911
29450,0.78719944
29451,2.4374018
29452,-1.7929935
29453,-1.1840936
29454,-0.27721107
29455,-0.13893029
29456,-0.39515173
29457,0.5939854
29458,-0.0920104
29459,-0.36583436
29460,-0.19958846
29461,-1.702557
29462,-0.761439
29463,-0.8163364
29464,-0.26204136
29465,0.92887115
29466,0.49630725
29467,0.25903583
29468,-0.45036379
29469,0.22305861
29470,-1.2478027
29471,0.8681828
29472,-0.28479642
29473,0.5581969
29474,-0.090712965
29475,0.13682975
29476,-0.12056025
29477,-0.1509297
29478,-0.5099468
29479,0.37562528
29480,0.15952563
29481,-1.1235119
29482,-0.6601349
29483,1.3629785
29484,0.648339
29485,0.29370692
29486,1.1841184
29487,0.13512807
29488,-0.7444665
29489,-0.5749082
29490,0.05478972
29491,0.65287244
29492,-0.27529034
29493,0.06395563
29494,0.9027016
29495,0.25564376
29496,0.44621846
29497,-0.016949126
29498,-0.3645912
29499,-0.14567475
29500,-0.4612501
29501,-0.09980816
29502,-0.47667482
29503,-0.6317379
29504,-0.48371857
29505,0.48845944
29506,0.8930381
29507,-0.17595015
29508,0.6889218
29509,-0.7922003
29510,-0.18318935
29511,-0.5693001
29512,-0.1842496
29513,1.1085985
29514,0.39399382
29515,-0.29099873
29516,0.19574562
29517,-0.42306778
29518,-3.0
29519,1.6357056
29520,0.89891887
29521,0.473568
29522,0.21765587
29523,-0.31989563
29524,-1.1379099
29525,-0.34571275
29526,-0.3489764
29527,1.4718289
29528,-0.35921586
29529,0.33350983
29530,-0.18495366
29531,0.27587214
29532,0.004456521
29533,-0.5487299
29534,0.033131175
29535,0.33061728
29536,-0.066485755
29537,-0.8157563
29538,1.0726626
29539,-0.6316224
29540,-0.17096901
29541,-0.08837775
29542,-0.50255
29543,0.3217523
29544,-0.4271113
29545,0.07151615
29546,0.39564776
29547,0.26910418
29548,-0.13734068
29549,0.051242046
29550,0.2772475
29551,1.4920363
29552,-0.41597638
29553,-0.20558648
29554,-0.33592805
29555,-0.16043912
29556,0.18631957
29557,2.0965083
29558,-0.34788418
29559,0.3316341
29560,0.91922283
29561,0.43946135
29562,-0.15608297
29563,0.09399672
29564,-0.035476193
29565,-0.7392318
29566,-0.42728642
29567,2.7831252
29568,0.94732606
29569,-0.07751466
29570,-0.051072042
29571,0.48160857
29572,-0.7676343
29573,2.1094635
29574,-0.6703528
29575,-1.1768342
29576,-0.43747464
29577,0.29212916
29578,0.008468552
29579,-0.5856543
29580,0.3777275
29581,0.7008398
29582,0.91844296
29583,-0.09344842
29584,-0.06559154
29585,-0.098467566
29586,-1.1389176
29587,1.1366978
29588,0.6275291
29589,-0.070232496
29590,-0.96819454
29591,1.5450302
29592,-0.7083535
29593,-0.37840545
29594,0.4197948
29595,-0.032744125
29596,0.5396199
29597,-0.34501076
29598,0.12652996
29599,0.1159927
29600,-0.14081526
29601,-0.06471247
29602,-0.2912003
29603,1.0830173
29604,-0.8098423
29605,0.43876836
29606,-0.76875323
29607,-0.23856327
29608,0.4123988
29609,0.33817756
29610,0.09743699
29611,-0.13322139
29612,-0.14647819
29613,-0.46387243
29614,-0.6128362
29615,-1.2851728
29616,-0.154739
29617,2.2288568
29618,-0.03844095
29619,-0.78648686
29620,-0.04771921
29621,1.4157038
29622,3.0
29623,0.085976966
29624,0.6953178
29625,-0.4199404
29626,0.21917386
29627,-0.21957052
29628,-0.16621733
29629,0.06817989
29630,2.6950727
29631,0.63477993
29632,-0.51861495
29633,-0.002527815
29634,0.09105489
29635,-0.22167109
29636,-1.3557513
29637,-1.2500863
29638,-0.9890854
29639,0.40018022
29640,0.07061513
29641,-0.048452705
29642,-0.19378135
29643,-0.44980666
29644,0.16527523
29645,-1.704676
29646,0.9407237
29647,3.0
29648,-0.10984464
29649,0.2458034
29650,0.35882485
29651,-0.9432638
29652,-0.004264952
29653,-0.77982235
29654,-0.5504541
29655,0.21967809
29656,1.0486537
29657,0.076863565
29658,-0.45185426
29659,-0.32832217
29660,-0.014804223
29661,-0.4949422
29662,-0.7386419
29663,-1.5860645
29664,1.5199035
29665,-0.13389574
29666,-1.2374991
29667,-0.035476193
29668,3.0
29669,3.0
29670,-0.33574867
29671,0.09831477
29672,-0.7222962
29673,-0.28198045
29674,-0.471954
29675,-0.19153151
29676,-1.529794
29677,-0.26609096
29678,0.09171542
29679,0.4719261
29680,0.5137787
29681,0.0478175
29682,0.13950938
29683,0.14855248
29684,-0.45977965
29685,-0.35475275
29686,0.25312188
29687,0.04422256
29688,0.011106612
29689,-0.035476193
29690,-0.20205268
29691,0.9691932
29692,0.3380486
29693,0.25082636
29694,-0.13888228
29695,-0.4161854
29696,-0.60570174
29697,-0.026024915
29698,0.0006174145
29699,-0.2748239
29700,0.26824397
29701,0.023393918
29702,-0.14735648
29703,-0.7343441
29704,-0.7881896
29705,-0.81101364
29706,-0.21122548
29707,0.014026019
29708,1.2262205
29709,-0.27889666
29710,1.4069492
29711,0.26405892
29712,-0.91848165
29713,0.30718315
29714,-0.3747241
29715,-0.049330335
29716,-0.0068089054
29717,1.6308521
29718,-0.17008957
29719,0.060171228
29720,-0.06990662
29721,-0.32040614
29722,0.76996404
29723,-0.3506438
29724,-0.56560534
29725,1.6526554
29726,0.9937731
29727,0.37052378
29728,-0.1802946
29729,-1.1011719
29730,-0.4963251
29731,0.7636761
29732,0.33247647
29733,1.5721022
29734,-0.38763356
29735,0.18317722
29736,1.1401092
29737,-0.5311457
29738,0.5355601
29739,-0.02501886
29740,-0.30659714
29741,-0.14253396
29742,-0.4779568
29743,0.3656638
29744,1.4246736
29745,-0.27083674
29746,0.42592186
29747,0.09822304
29748,-0.6040587
29749,0.3403702
29750,-0.43638545
29751,-2.6917157
29752,-2.08777
29753,-0.5073683
29754,0.027452443
29755,-0.51845074
29756,-0.04284827
29757,-0.12867384
29758,-0.24752624
29759,0.00460758
29760,-0.19093673
29761,1.3690888
29762,-0.18577556
29763,3.0
29764,0.31680232
29765,-1.0592129
29766,-0.18843181
29767,1.2997069
29768,-0.02045783
29769,0.42570153
29770,-0.6019178
29771,-0.6378354
29772,0.24669728
29773,-0.06381556
29774,-0.19118567
29775,-0.37218812
29776,-0.35665914
29777,-0.8249332
29778,-0.0033829163
29779,0.40272078
29780,0.037242293
29781,-0.0068703606
29782,0.36084807
29783,-0.77076346
29784,0.2501451
29785,0.7311677
29786,2.083116
29787,-0.93784153
29788,-0.37764728
29789,-0.37622094
29790,-0.19705215
29791,0.13781035
29792,1.6951264
29793,0.39917803
29794,-0.07244207
29795,-0.073505536
29796,-0.01238437
29797,-0.28686392
29798,-0.26464856
29799,-0.31616005
29800,-0.13458388
29801,0.90168345
29802,2.7778242
29803,-0.16223212
29804,-0.08710329
29805,-0.5142243
29806,-0.7404248
29807,-0.4147554
29808,-0.076847985
29809,-1.000857
29810,-0.3547831
29811,-0.107935905
29812,0.78139395
29813,-0.26396927
29814,-0.8779293
29815,-0.3574386
29816,0.11967087
29817,0.16381583
29818,-0.06531989
29819,-0.79257715
29820,0.092800066
29821,0.3016081
29822,-1.1445556
29823,-0.18188326
29824,-0.5111322
29825,0.89737034
29826,-0.79749554
29827,-1.8962886
29828,0.58703804
29829,-0.5495385
29830,-0.035476193
29831,-0.19748405
29832,0.026447969
29833,0.45493975
29834,-0.88049847
29835,0.6832003
29836,1.9970087
29837,-0.29365078
29838,-0.19724111
29839,0.07735837
29840,-0.23140597
29841,0.2857934
29842,-0.08207992
29843,-1.1526744
29844,-0.22306997
29845,-0.10985256
29846,-1.3327316
29847,1.1948303
29848,0.14177108
29849,0.14326183
29850,1.0136812
29851,-0.36995545
29852,-0.5445729
29853,1.7854716
29854,0.28570044
29855,-0.6711215
29856,-0.23888193
29857,-0.5695671
29858,2.4503572
29859,1.632177
29860,0.3500936
29861,-0.23795381
29862,1.1388845
29863,0.115229465
29864,-0.6842007
29865,-0.81906474
29866,-0.26096344
29867,0.42543614
29868,-1.2379175
29869,0.96495533
29870,-0.39566824
29871,0.12914504
29872,-0.23483917
29873,-0.041699838
29874,0.079141855
29875,0.05119762
29876,0.0366534
29877,-0.5457944
29878,0.2653958
29879,-0.22027248
29880,-0.5612407
29881,0.31240264
29882,-0.22822344
29883,0.25309637
29884,0.27791694
29885,-0.5290548
29886,0.8021511
29887,-0.4402416
29888,-0.68505186
29889,0.6991417
29890,0.9095112
29891,0.0737321
29892,0.84516346
29893,0.14404352
29894,-1.3674886
29895,-0.06046207
29896,-0.19724266
29897,0.096171804
29898,-0.16433935
29899,1.2727757
29900,-1.8187582
29901,-0.44410458
29902,0.43632662
29903,-0.17985834
29904,-0.33636585
29905,-0.45206746
29906,-0.35434026
29907,0.63849527
29908,-0.600467
29909,-1.9951268
29910,-0.09285296
29911,-0.20073965
29912,-0.5225551
29913,-0.027659122
29914,0.0007417076
29915,0.04306137
29916,-0.6180718
29917,0.103670366
29918,0.34862667
29919,0.9199299
29920,-1.314085
29921,-0.7025508
29922,-0.22186878
29923,-0.1899581
29924,-1.0032531
29925,-0.14623326
29926,1.2114321
29927,-0.30436534
29928,3.0
29929,-0.43113807
29930,0.23413414
29931,-0.35191515
29932,-0.35247183
29933,0.8224053
29934,-0.07326473
29935,0.2575658
29936,-0.13258758
29937,0.069393024
29938,1.6043051
29939,-0.04500818
29940,0.14006338
29941,-1.3216269
29942,0.17283925
29943,-0.11258886
29944,-0.04901353
29945,0.1616129
29946,1.4244288
29947,1.3787512
29948,0.28006786
29949,-0.5867505
29950,-0.15936098
29951,0.815171
29952,-0.23118539
29953,3.0
29954,-0.22758894
29955,0.18499528
29956,0.32851332
29957,-0.6281982
29958,-0.3604442
29959,-0.14700845
29960,0.1502855
29961,-0.3166842
29962,-0.064002454
29963,1.2375511
29964,0.22493164
29965,0.18066153
29966,-1.3199458
29967,2.813624
29968,0.071373515
29969,-0.3513852
29970,-0.34757695
29971,-0.494084
29972,-0.14342266
29973,0.8197608
29974,-0.9260966
29975,-0.5265734
29976,-0.34364864
29977,0.5348697
29978,0.13101105
29979,1.5416466
29980,-0.1987743
29981,-0.1276242
29982,-0.24936262
29983,-0.007266005
29984,-0.5240609
29985,-0.74052274
29986,-0.609418
29987,-0.20764363
29988,-0.4637663
29989,-0.94138294
29990,0.36851215
29991,-0.7121092
29992,-0.6127326
29993,-0.019140337
29994,-0.5923443
29995,-1.5912809
29996,-0.057410575
29997,-0.3939033
29998,-0.45174685
29999,-0.31431073
30000,-0.1586753
30001,-0.7043123
30002,-0.35914913
30003,0.32939398
30004,-0.22775592
30005,-0.3298951
30006,-0.23417732
30007,0.067388125
30008,-0.32190132
30009,-0.030462759
30010,-0.899574
30011,0.45482257
30012,-1.7692962
30013,0.32771525
30014,-0.18749826
30015,-0.22608817
30016,0.8081426
30017,-0.10444127
30018,0.1046966
30019,-0.7092588
30020,0.21992709
30021,0.8867985
30022,-0.47680038
30023,-0.23888473
30024,-0.26218584
30025,0.23764952
30026,0.00023128185
30027,-0.34661108
30028,-0.75311565
30029,-0.031191733
30030,-0.32121223
30031,-0.4123316
30032,-0.98599815
30033,1.279056
30034,-0.20592822
30035,-0.3335033
30036,-0.27219197
30037,0.7164384
30038,-0.96295255
30039,-0.5836283
30040,-0.05725805
30041,-0.32918808
30042,-0.5436644
30043,0.32415402
30044,-0.7669407
30045,0.24910456
30046,-0.18974237
30047,0.14392279
30048,-0.5100974
30049,-0.62198037
30050,-0.3310569
30051,0.7099014
30052,-0.20475787
30053,-1.3561561
30054,2.2603738
30055,-0.13508758
30056,-0.13466415
30057,-0.5371935
30058,0.13630523
30059,1.0882878
30060,0.60730624
30061,-0.51759976
30062,-1.5005279
30063,0.4244186
30064,0.19214445
30065,-0.7117453
30066,-0.07888653
30067,-0.21779217
30068,0.75680953
30069,-0.14953542
30070,0.60040355
30071,-0.22116943
30072,0.50790834
30073,0.40371454
30074,-0.60638946
30075,-0.5350188
30076,-0.9733005
30077,-1.0584847
30078,-0.021699656
30079,0.2665914
30080,-0.73608303
30081,-0.58969265
30082,-0.053106785
30083,-0.45640534
30084,-0.29359663
30085,-0.4601659
30086,0.30182987
30087,0.2935488
30088,1.934889
30089,0.2553467
30090,-0.86880136
30091,-0.72695184
30092,1.8886906
30093,1.7369845
30094,0.54645234
30095,-0.43476677
30096,-0.611083
30097,-0.27410254
30098,-0.37277418
30099,-0.57250226
30100,0.33999196
30101,-0.45219618
30102,-0.5717829
30103,-0.09419956
30104,-0.39583653
30105,-0.054541804
30106,1.3314425
30107,-0.08465844
30108,-0.1276111
30109,-0.045600396
30110,2.0599113
30111,-0.9234848
30112,1.0304183
30113,-0.52671975
30114,-0.553518
30115,0.23632163
30116,-0.1317445
30117,-0.033656765
30118,-0.24322994
